Post ID,Blog Name,Post Type,Tags,Post Summary,Label
744068764834971648,cinnamon-girl-xo,text,"['london', 'tumblr 2014', 'grunge', 'lana del rey', 'arctic monkeys', 'halsey', 'the 1975', 'aesthetic', 'alex turner', 'lizzy grant', '2k14 grunge', 'culture', 'the neighbourhood', 'old tumblr', 'tumblr grunge', 'tumblrgirl', '2014 revival', '2014 tumblr grunge', 'grunge aesthetic', 'matty healy', 'music', 'travel', 'shoreditch', 'vintage americana', 'vintage', 'thrifting', 'londonvibes']",life in london lately…,0
744067969952382976,cinnamon-girl-xo,text,"['tumblr 2014', 'grunge', 'lana del rey', 'arctic monkeys', 'halsey', 'the 1975', 'aesthetic', 'lizzy grant', '2k14 grunge', 'culture', 'alex turner', 'the neighbourhood', 'tumblr grunge', 'old tumblr', 'tumblrgirl', '2014 revival', '2014 tumblr grunge', 'grunge aesthetic', 'music', 'ldr aesthetic', 'lana del rey nfr', 'vintage americana', 'vinylrecords', 'vintage']",look what my bf got me for valentine’s day🌹,0
744067788279267328,callme2heaven,text,"['jerry cantrell', 'alice in chains', 'grunge', 'seattle grunge', '90s seattle sound', 'seattle sound']",Just a mini Jerry Cantrell photo spam because I adore him!,0
744067414661185536,user380511840,text,"['emo aesthetic', 'grunge', 'aesthetic', 'punk', 'alternative', 'art', 'gothic', 'goth', 'skateboarding', 'drug addikt']",im just gona distance myself from everybody i honestly don’t care anymore im over everything that involves people in my life rn...,0
744067179083939840,chxbbybxnnyx,text,"['grunge', 'aesthetic', 'plus size', 'chubby', 'alt', 'dark', 'aestethic', 'pale', 'black and white', 'b&w', 'I love him', 'love my bf', 'lovers', 'fiance', 'forever', 'tshirt', 'heart', 'jeans', 'black']",Real ‼️,0
744067112732131328,666codone,text,"['edgy', 'emo', 'music', 'grunge', 'sematary', 'tw drugs', 'free rio', 'haunted', 'lil b', 'self h@rm']",i love all my followers,0
744066828280659968,666codone,text,"['edgy', 'emo', 'music', 'grunge', 'sematary', 'tw drugs', 'free rio', 'haunted', 'lil b', 'self h@rm']",stupid ahh pants,0
115647255503,diaryinthesnow,photo,"['portrait', 'eyes', 'green eyes', 'photographers on tumblr', 'fashion']",Model: Simone,0
132605956989,freepeople,photo,"['free people', 'freepeople', 'fpholiday15', 'taylor hill']",The November holiday capsule just dropped. ,0
131491376857,lesliasonsdemarieantoinette,photo,"['CHRISTIAN DIOR', 'HAUTE COUTURE', 'BACKSTAGE', 'LES LIAISONS DE MARIE ANTOINETTE', 'DIOR THE NEW COUTURE', 'PATRICK DEMARCHELIER', 'PARIS FASHION WEEK']","RAF SIMONS FOR CHRISTIAN DIOR HAUTE COUTURE. PHOTO, PATRICK DEMARCHELIER FOR “DIOR THE NEW COUTURE”",0
121602050894,justdropithere,photo,"['Max Esken', 'Ieva Blazeviciute', 'BERTHOLD', 'Backstage', 'SS16', 'LCM', 'fashion', 'Fashion Week', 'Male Model', 'Menswear']","**Max Esken** by Ieva Blazeviciute - Backstage at BERTHOLD, SS16",0
132100136607,mxdvs,photo,"['Commoners', 'Spring collection', '2015', 'Menswear', 'x', 'c', 'MXDVS', 'Discount']",Commoners spring collection 10% discount code on Commoners: MXDVS,0
131698377699,couture-constellation,photo,"['fashion', 'haute couture', 'elie saab', 'runway', 'fashion gifs', 'runway gifs', 'fashion gifset', 'couture fall 2015', 'models', 'fashion blog', 'haute couture blog', 'beauty', 'pale', 'princess aesthetic', 'aesthetic', 'princess tiara', '1k', 'original gif', 'couture']",Backstage at Elie Saab Haute Couture Fall 2015,0
132274622494,couture-constellation,photo,"['zuhair murad', 'fashion', 'haute couture', 'paris fashion week', 'fashion gif', 'runway', 'runway gifs', 'high fashion', 'rococo', 'girly', 'my faves', 'runway blog', 'fashion blog', 'haute couture blog', 'spring 2015', 'original gif', '1k', 'couture']",Zuhair Murad Haute Couture Spring 2015,0
132481520892,vogue,photo,"['Vogue', 'Fashion', 'Style', 'Model', 'Jamaica', 'Jamaican Model', 'New Models']",Jamaica has become a driving force in the modeling industry over the past year.  Meet the man behind Jamaica’s model wave. ...,0
131547095513,mxdvs,photo,"['I Love Ugly', 'Menswear', 'c', '2015', 'MXDVS', 'ILU', 'men style', 'x']",Relaxed Crinkle Tee 10% discount code: MXDVS Iloveugly.net,0
132213609939,revolttv,photo,"['yeezy', 'adidas', 'design', 'star wars', 'mikadololo', 'yeezys', 'family guy', 'kanye west', 'peter', 'quagmire', 'cleveland', 'revolttv', 'revolt']",,0
132488326763,keytocouture,photo,"['maison martin margiela', 'haute couture', 'high fashion', 'jewelry']",Maison Martin Margiela F/W 2013 ,0
125973292735,jennifer-is-me,photo,"['lindsey wixson', 'richard burbridge', 'vogue turkey', 'fashion']",lindsey wixson by richard burbridge for vogue turkey august 2015,0
132499394986,crfashionbook,photo,"['Carine Roitfeld', 'CR Fashion Book', 'Fashion', 'Tiffany & Co.', 'earrings', 'stone', 'jewelry', 'diamonds', 'cr', 'alexandra utzmann', 'accessories']","Carine redefines the term ""double piercing""",0
132478861872,stellamccartney,photo,[],Amazing what the mind can do! One woman’s success makes every woman stronger. More women for ‪#‎morewomen‬!! x Stella,0
131481562857,mxdvs,photo,"['Warm-n-Comfy', 'Hermetic Square', 'Visual Magazine', 'Klaudia Górak', 'x', 'c', 'MXDVS', 'Fashion', 'Photography', 'editorial', '2015']",Warm-n-Comfy Klaudia Górak by Visual Magazine,0
744073726973411328,globewander,photo,"['globewander', 'travel', 'tourist', 'tourism', 'vacation', 'explore', 'wanderlust']",,0
744073479675068416,dissolveyourfilter,text,"['mine', 'travel', 'nature', 'life', 'scenic', 'photography', 'hike', 'adventure', 'sunset', 'rocks', 'granite']",💕 love some bouldering,0
744073206277832704,lacolombejaune,text,"['terrace', 'garden', 'greece', 'travel', 'dream destinations']",,0
744073182680580096,masked-life,text,"['travel', 'photography', 'turismo', 'trip', 'nature']", https://www.machu-picchu.tours/blog/el-barrio-san-blas-de-cusco-algunos-datos-interesantes-que-debes-saber/,0
744073049727500288,overthinking0001,text,"['turismo', 'viajes', 'tourism', 'viaje', 'travel']", https://www.mieldeabejas.org/galeria/,0
744072245141454848,masked-life,text,"['travel', 'photography', 'turismo', 'trip', 'nature']", Ecomuseo de Alsacia - museo vivo de arquitectura rural cerca de Mulhouse,0
744072227202465792,overthinking0001,text,"['turismo', 'viajes', 'tourism', 'viaje', 'travel']", Visita a los templos de Angkor en Camboya: precios de las entradas y horarios,0
744071640500011008,yuarealive,text,"['blog post', 'blogger', 'hydrology', 'cyclone', 'travel']","Lihat postingan ini… ""Setelah Salju, Muncul Angin Kencang. Bukan Tropical Cyclone (Periode 25 Februari 2024 s.d. 27 Februari...",0
744071627560681472,kammartinez,text,"['food', 'history', 'travel']",Kafeneio Oraia Ellas,0
744071536021061632,overthinking0001,text,"['turismo', 'viajes', 'tourism', 'viaje', 'travel']", Peñalba de Santiago - pueblo más bonito de El Bierzo de León,0
744071364588322816,masked-life,text,"['travel', 'photography', 'turismo', 'trip', 'nature']", Apenas aqueles que arriscam ir longe descobrem o quão longe é possível ir. (“Only those who will risk going too far can...,0
744070666109763584,hotelbooking,link,"['The Divine Hima', 'HotelKDM', 'hotel', 'travel']",The Divine Hima,0
744070641444143104,picsflip,text,"['nature', 'travel', 'landscape', 'amazing', 'beautiful', 'naturephotography']",,0
744070639675113472,picsflip,text,"['nature', 'travel', 'landscape', 'amazing', 'beautiful', 'naturephotography']",,0
744070300627517440,cultivateinnerbeauty,text,"['curators on tumblr', 'travel', 'stone', 'artwork', 'history', 'historical architecture', 'architecture']",,0
744073915364737024,this--shit--is--legit,text,"['lonliness', 'unseen', 'ignored', 'quotes']",,0
744073890537635840,eternal--return,text,"['clarice lispector', 'an apprenticeship or the book of pleasures', 'bookshelf', 'quotes']","—Lóri, can't you at least feel what there is of profound and risky adventure in this thing were attempting? Lóri, Lóri! We're...",0
744073884914024448,campgender,text,"['romham padraig gallacher', 'butch', 'disabled butch', 'quotes', 'persistence: all ways butch & femme', 'image described', 'mac’s bookshelf', 'they are our stigmata']","Butch. Sweet, protective, hot, needs met, desire contained and loose all at once, conflicted and simple, heart beating,...",0
744073758404395008,catrocketship,text,"['art', 'artists on tumblr', 'illustration', 'my art', 'quotes', 'Daniel mallory ortberg', 'something that may shock and discredit you', 'transgender', 'trans', 'trans pride', 'trans joy', 'trans women', 'transfem', 'lgbtqia', 'lgbtq community', 'lgbtqiia+', 'queer community', 'nonbinary', 'queer artist', 'nonbinary artists', 'hand lettering', 'lettering', 'typography', 'graphic art']","“As my friend Julian puts it, only half winkingly: “God blessed me by making me transsexual for the same reason God made wheat...",0
744073713402675200,biigsaad,text,"['life quote', 'quotes', 'beautiful quote', 'quoteoftheday', 'book quote', 'book quotes', 'i love you', 'love', 'love quotes', 'i love him']",,0
744073650925355008,moonbetweenclouds,text,"['quotes', 'saurav', 'being desi', 'desi aesthetic', 'desi culture', 'desi shit posting', 'desi stuff', 'desi teen', 'desi things', 'desi academia', 'desi tag', 'desi tumblr', 'writer on tumblr', 'spilled thoughts', 'spilled ink', 'write every day', 'writers on tumblr', 'write blr', 'love', 'relationship expert']","To find comfort between her arms , when the entire world seems flawed",0
744073313542963200,minxfixation,text,"['life reminder', 'quotes', 'life quotes', 'grateful']",Life reminder.,0
744072917001912320,thoughtkick,quote,"['Hanif Kureishi', 'motivation', 'quotes', 'poetry', 'literature', 'relationship quotes', 'writing', 'original', 'words', 'love', 'relationship', 'thoughts', 'lit', 'prose', 'spilled ink', 'inspiring quotes', 'life quotes', 'quoteoftheday', 'love quotes', 'poem', 'aesthetic']","Soon we will be strangers. No, we can never be that. Hurting someone is an act of reluctant intimacy. We will be dangerous...",0
744072902349078528,quotefeeling,quote,"['twentyonegirls', 'motivation', 'quotes', 'poetry', 'literature', 'relationship quotes', 'writing', 'original', 'words', 'love', 'relationship', 'thoughts', 'lit', 'prose', 'spilled ink', 'inspiring quotes', 'life quotes', 'quoteoftheday', 'love quotes', 'poem', 'aesthetic']",I’m sick of loving you through memories.,0
744072901149540352,perfeqt,quote,"['Unknown', 'motivation', 'quotes', 'poetry', 'literature', 'relationship quotes', 'writing', 'original', 'words', 'love', 'relationship', 'thoughts', 'lit', 'prose', 'spilled ink', 'inspiring quotes', 'life quotes', 'quoteoftheday', 'love quotes', 'poem', 'aesthetic']","The minute you think of giving up, think of the reason why you held on so long.",0
744072900850663424,resqectable,quote,"['Elizabeth Wurtzel', 'motivation', 'quotes', 'poetry', 'literature', 'relationship quotes', 'writing', 'original', 'words', 'love', 'relationship', 'thoughts', 'lit', 'prose', 'spilled ink', 'inspiring quotes', 'life quotes', 'quoteoftheday', 'love quotes', 'poem', 'aesthetic']","That’s the thing about depression: A human being can survive almost anything, as long as she sees the end in sight. But...",0
744072894959730688,perfectquote,quote,"['Zero Dean', 'motivation', 'quotes', 'poetry', 'literature', 'relationship quotes', 'writing', 'original', 'words', 'love', 'relationship', 'thoughts', 'lit', 'prose', 'spilled ink', 'inspiring quotes', 'life quotes', 'quoteoftheday', 'love quotes', 'poem', 'aesthetic']","It’s better to be your genuine self, and have fewer of the right kinds of people in your life, than it is to surround yourself...",0
744072660421623808,foietesprit,text,"['Quotes', 'Saying', 'Poetry', 'Art', 'Love']",,0
744072489724968960,love-this-pic-dot-com,photo,"['life quotes', 'quotes', 'cute', 'dogs', 'inspirational', 'success', 'dog', 'success quotes', 'self improvement', 'visualize', 'visualization', 'quotes to inspire']",You Have To Visualize Yourself Succeeding,0
744072405711028224,darkhousepoetry,text,"['poets on tumblr', 'poetry', 'nostalgiacore', 'nostalgia', 'quotes', 'sadcore', 'ventcore', 'spilled emotions', 'prose', 'liminal spaces', 'liminal core']","𖡎
darkhouse",0
132567041490,the-ravens-song,text,"['poetry', 'spilled ink', 'telescopical']",On A Dog Hit By A Car,0
132304491577,charleyfoster,text,[],God has to be masculine  Devilishly handsome. Magnificently  deviant. Criminally charming. A dad dealing with seeing his ...,0
72601666765,x-changes,text,"['poetry', 'Rome', 'spilled ink']","""Roma""",0
132308514180,whoneedstransitions,text,"['beginnings', 'poetry']","Am I a failure of duty or dogma?
The brain that will not answer to itself,
heart that flings itself into the ether,
the ever...",0
132234340850,uutpoetry,text,"['poem', 'submission', 'zjoot']","The Ladder Tree @Zjoot
 Lots of things grew on the apple tree we planted, but none of them were apples. There were some glass...",0
132216670635,uutpoetry,photo,"['poem', 'submission', 'art']","Sarah Lyn Rogers
 I have a full-length collection of erasure poems made out of painted-over pages of On the Road. My goal for...",0
132083162481,uutpoetry,text,"['poem', 'submission', 'Claudia Serea', 'prose poem']","In the old woman’s dream @cserea Baba Marina lived in our attic. When our family moved, she moved with us. She’d throw a fit...",0
132055152960,uutpoetry,text,"['poem', 'submission', 'clickbait']",Here are 9 of Hillary Clinton's Most Outrageous Gaffes @einleeshem​ Is she the little dog of the sea? I don’t know. I am...,0
132160238929,subtleceiling,photo,[],Exploded diary. Also I wanna give a shoutout to the makers that don't have/can't afford a studio and make stuff out of the same...,0
83697589308,latenightcornerstore,quote,"['poetry', 'spilled ink', 'writing', 'feminism', 'girl', 'ashe vernon', ""I'm aware that this piece is disappointingly binary"", 'I had trouble addressing this particular topic without using a lot of binary language', ""and I'm sorry for that"", 'but I feel like the root of the problem with this phenomena', 'is the gender binary', 'so maybe that justifies my use of it in the piece?', ""honestly I don't know""]","Ever notice how, when we’re kids, 
they call us boys and girls. 
And there’s no wiggle room in titles like that. 
And maybe it...",0
122740116821,fleurishes,quote,"['personal', 'poetry', 'kristina haynes', 'your face is the clearest thing']","I put on my face. You put on the dark. Somewhere, 
people are reuniting after a week or ten years. 
The first time you touched...",0
131968926878,aclockworkplum,text,['poetry'],History Lesson,0
131914550599,unencumberedbylogic,quote,"['charles wright', 'poetry', 'lit']","Dry spring, no rain for five weeks. 
Already the lush green begins to bow its head and sink to its knees.

 Already the plucked...",0
